,Name,Latitude,Longitude,Elevation
5160,Montezuma Mesa,37.0629,-107.0601,2371.0
5161,UN 7780,40.4018,-107.5601,2371.0
5162,UN 7780,40.9593,-107.4435,2371.0
5163,UN 7780,40.4149,-108.8768,2371.0
5164,UN 7780,37.2954,-106.9888,2371.0
5165,UN 7780,38.3760,-105.7204,2371.0
5166,Ralston Buttes,39.8474,-105.2721,2371.0
5167,UN 7780,40.2929,-106.9607,2371.0
5168,UN 7780,39.7374,-105.3482,2371.0
5169,Round Mountain,38.3382,-105.7718,2371.0
5170,Three Sisters North,39.6307,-105.3488,2371.0
5171,Hoosier Hill,40.0546,-105.3946,2371.0
5172,UN 7779,39.9546,-107.9535,2371.0
5173,UN 7778,40.4240,-105.3632,2371.0
5174,UN 7778,37.2087,-107.1938,2371.0
5175,Bald Knob East,37.2512,-104.7440,2370.0
5176,UN 7775,37.5918,-108.6118,2370.0
5177,UN 7775,37.5718,-108.5671,2370.0
5178,Turkshead Peak,39.4424,-105.1365,2370.0
5179,UN 7774,39.3315,-105.2149,2370.0
5180,Goat Mountain,40.9007,-105.4946,2368.0
5181,East Toe,37.1957,-108.7938,2367.0
5182,Elephant Rock,39.3660,-105.0421,2366.0
5183,UN 7763,38.4660,-105.8754,2366.0
5184,Hooker Mountain,40.5662,-107.1874,2365.0
5185,UN 7758,39.6482,-105.3215,2365.0
5186,Thomas Hill,39.3921,-105.0663,2365.0
5187,UN 7757,38.4257,-105.6054,2364.0
5188,Big Red Butte,38.1349,-105.0243,2364.0
5189,Bears Head,38.1687,-105.0482,2364.0
5190,Bald Knob West,37.2510,-104.7496,2362.0
5191,Buck Peak,40.4479,-107.4624,2362.0
5192,UN 7745,40.4149,-107.5243,2361.0
5193,Hillberry Mountain,40.3929,-107.2126,2360.0
5194,UN 7743,38.3976,-105.8124,2360.0
5195,Lininger Mountain,39.6890,-105.2549,2360.0
5196,Bald Mountain,39.5504,-105.2168,2359.0
5197,UN 7741,38.4362,-105.5743,2359.0
5198,Raspberry Butte,39.2196,-104.9093,2359.0
5199,UN 7740,37.2062,-107.2190,2359.0
5200,UN 7740,39.3193,-108.4796,2359.0
5201,UN 7740,38.3315,-105.5721,2359.0
5202,UN 7740,38.6207,-106.0613,2359.0
5203,Peekaboo Ridge,40.8199,-108.8282,2359.0
5204,UN 7740,40.8871,-105.4685,2359.0
5205,UN 7740,39.7568,-105.3271,2359.0
5206,UN 7740,40.3468,-107.1407,2359.0
5207,Bull Hill,40.6421,-107.1788,2359.0
5208,Bear Mountain,39.3679,-105.1432,2359.0
5209,Morfield Ridge,37.2357,-108.4032,2359.0
5210,Sowbelly Ridge,38.6512,-108.4279,2359.0
5211,Inclinado Mesa,38.5810,-107.7021,2359.0
5212,Profile Rock,37.4540,-105.0296,2359.0
5213,Twin Buttes,37.2804,-107.9240,2358.0
5214,Turkey Roost,40.9024,-105.4232,2357.0
5215,Home Rock,40.9949,-105.4482,2357.0
5216,Horseshoe Mountain,38.3932,-105.3524,2356.0
5217,Burning Mountain,39.5929,-107.6057,2356.0
5218,UN 7729,39.8087,-108.8649,2356.0
5219,UN 7729,37.1382,-106.9646,2356.0
5220,UN 7726,40.5254,-108.5879,2355.0
5221,Smelter Mountain,37.2624,-107.9063,2355.0
5222,UN 7725,39.5987,-107.6238,2355.0
5223,UN 7725,40.5496,-105.2610,2355.0
5224,UN 7724,39.3160,-108.4613,2354.0
5225,Dripping Rock,37.1890,-105.8949,2354.0
5226,UN 7719,37.2640,-107.6971,2353.0
5227,Monkey Face,39.2196,-104.9010,2353.0
5228,John Weller Mesa,40.5535,-108.6179,2352.0
5229,Rabbit Mountain,37.2721,-107.6874,2352.0
5230,Reds Knob,40.5443,-108.7813,2352.0
5231,Lone Mountain,40.3321,-108.7051,2350.0
5232,North Bears Ear,40.7501,-108.6221,2350.0
5233,Wapiti Peak,40.3740,-108.2810,2350.0
5234,UN 7710,37.2254,-108.6376,2350.0
5235,Steamboat Mesa,38.7174,-108.4646,2350.0
5236,UN 7710,40.1221,-108.0212,2350.0
5237,UN 7710,37.2662,-107.9326,2350.0
5238,Arkansas Mountain,40.0299,-105.3696,2350.0
5239,Cedar Point,38.6107,-107.5865,2350.0
5240,UN 7709,40.3135,-107.5540,2350.0
5241,East Ute Mesa,37.2168,-108.6068,2350.0
5242,Goat Trail Ridge,39.8590,-108.0313,2348.0
5243,Vollmer Hill,39.0257,-104.6649,2348.0
5244,UN 7702,40.3510,-106.9490,2348.0
5245,Bull Hill,38.6774,-108.8932,2348.0
5246,Little Crampton Mountain,38.5579,-105.4429,2347.0
5247,UN 7701,40.1232,-107.7449,2347.0
5248,UN 7700,40.5737,-106.9104,2347.0
5249,UN 7700,40.6032,-107.0588,2347.0
5250,UN 7700,40.3196,-107.3335,2347.0
5251,UN 7700,38.3254,-105.6479,2347.0
5252,Crawford Benchmark,39.7562,-105.2796,2347.0
5253,Scott Hill,40.2168,-107.4563,2347.0
5254,UN 7698,39.6551,-105.2557,2346.0
5255,UN 7697,40.6488,-105.3418,2346.0
5256,Flattop Mountain,40.9879,-107.2160,2344.0
5257,Dead Horse Ridge,39.9332,-108.5471,2344.0
5258,Spruce Hill,39.1057,-104.7396,2343.0
5259,UN 7684,40.5215,-108.5204,2342.0
5260,Burnt Tree Ridge,39.6368,-107.1324,2341.0
5261,"""North Greyrock""",40.7274,-105.3010,2341.0
5262,UN 7679,38.2535,-107.7771,2341.0
5263,"Moriah, Mount",40.7346,-105.4118,2340.0
5264,UN 7675,39.1565,-104.8218,2339.0
5265,"""The Sandcastle""",39.9521,-105.3526,2339.0
5266,UN 7670,40.6088,-108.9768,2338.0
5267,Oak Ridge,38.0887,-105.0115,2338.0
5268,Carracas Mesa,37.0004,-107.3418,2336.0
5269,North Hillberry Mountain,40.4101,-107.2232,2335.0
5270,UN 7662,39.0540,-107.4149,2335.0
5271,South Bears Ear,40.7465,-108.6171,2335.0
5272,UN 7660,40.6068,-105.2446,2335.0
5273,UN 7660,40.6899,-108.9113,2335.0
5274,UN 7660,37.2332,-107.3654,2335.0
5275,UN 7660,38.4029,-105.3782,2335.0
5276,UN 7660,40.9432,-105.4246,2335.0
5277,UN 7660,40.9379,-105.4440,2335.0
5278,Skull Creek Rim,40.3282,-108.6829,2335.0
5279,Sagebrush Hill,39.9126,-108.5496,2335.0
5280,Ormiston Point,37.6585,-108.6718,2335.0
5281,Chimney Rock,39.4796,-108.3024,2335.0
5282,UN 7655,40.8937,-105.4193,2333.0
5283,Stone Mountain,40.3996,-105.2874,2333.0
5284,Rabbit Mountain,39.8882,-108.9779,2332.0
5285,Mesa Mountains Highpoint,37.0785,-107.7696,2332.0
5286,UN 7650,37.2337,-107.3532,2332.0
5287,UN 7650,38.9374,-107.3438,2332.0
5288,UN 7646,40.5188,-108.5360,2331.0
5289,UN 7645,37.2093,-108.6385,2330.0
5290,UN 7644,39.9607,-106.7218,2330.0
5291,UN 7643,40.6079,-107.0290,2330.0
5292,UN 7643,40.6937,-105.5107,2330.0
5293,UN 7642,37.8768,-108.5201,2329.0
5294,Dick Ridge,40.1699,-108.0929,2329.0
5295,Big Ridge,39.9643,-108.6651,2329.0
5296,Arapahoe Rock,40.3493,-108.8310,2328.0
5297,Ben Lomand Mountain,39.1221,-104.9035,2327.0
5298,UN 7635,38.1254,-104.9865,2327.0
5299,Tom Benchmark,40.5040,-107.0715,2327.0
5300,Bear Mountain,40.6604,-105.3985,2327.0
5301,UN 7634,39.6193,-107.7449,2327.0
5302,The Blowout,39.0749,-108.2874,2327.0
5303,Island Peaks,38.5685,-107.6929,2326.0
5304,Red Mesa,37.2146,-108.0460,2326.0
5305,Gibbler Mountain,38.8271,-108.5179,2325.0
5306,UN 7628,38.2115,-107.7082,2325.0
5307,Harpers Corner,40.5262,-109.0163,2324.0
5308,UN 7624,40.4146,-108.8910,2324.0
5309,UN 7623,40.6796,-105.3401,2323.0
5310,UN 7622,40.5212,-108.6193,2323.0
5311,UN 7620,40.0668,-107.9249,2323.0
5312,UN 7620,37.0743,-107.0126,2323.0
5313,UN 7620,40.9396,-105.4126,2323.0
5314,UN 7620,37.2207,-107.4065,2323.0
5315,Holgate Mesa,39.3407,-107.2429,2323.0
5316,Castle Rock,39.9474,-105.3490,2323.0
5317,Huckleberry Hills,37.9357,-104.9729,2323.0
5318,UN 7619,39.4762,-108.8679,2322.0
5319,UN 7618,39.7310,-107.0413,2322.0
5320,UN 7618,38.1818,-105.0685,2322.0
5321,Greyrock Mountain,40.7157,-105.2926,2320.0
5322,UN 7612,40.6876,-105.4571,2320.0
5323,Sugarloaf Mountain,38.8410,-104.9160,2320.0
5324,UN 7610,37.2176,-107.0038,2320.0
5325,UN 7605,40.4093,-108.8982,2318.0
5326,UN 7605,40.3971,-107.1140,2318.0
5327,Spruce Mountain,39.1557,-104.8988,2318.0
5328,UN 7602,39.6793,-105.2313,2317.0
5329,Porphyry Mountain,39.8254,-107.0035,2317.0
5330,UN 7601,39.6262,-107.7765,2317.0
5331,UN 7599,38.2001,-107.6832,2316.0
5332,Green Mountain,40.7054,-105.4113,2315.0
5333,Reservoir 2 Benchmark,37.2615,-106.9999,2313.0
5334,Berry Ridge,40.1693,-105.3571,2313.0
5335,Buck Ridge,39.8224,-108.0160,2313.0
5336,UN 7589,40.6679,-108.8651,2313.0
5337,UN 7585,40.9729,-107.1474,2312.0
5338,UN 7582,38.3832,-105.6160,2311.0
5339,UN 7580,40.5560,-107.2446,2310.0
5340,Black Ridge,40.6543,-108.9415,2310.0
5341,UN 7580,38.4613,-105.8621,2310.0
5342,UN 7580,40.7576,-108.6385,2310.0
5343,UN 7580,40.6004,-107.2040,2310.0
5344,Fourth of July Mountain,39.5362,-105.2093,2310.0
5345,Colorow Hill,39.7304,-105.2496,2310.0
5346,"""The Nebel Horn""",39.9671,-105.2907,2310.0
5347,Tenderfoot Hill,38.5418,-105.9871,2310.0
5348,UN 7578,39.9521,-107.7207,2310.0
5349,Rattlesnake Butte,39.1965,-104.8443,2309.0
5350,UN 7575,40.3526,-107.0393,2309.0
5351,UN 7570,40.8590,-108.2665,2307.0
5352,Ant Hills Highpoint,40.5487,-108.8729,2307.0
5353,UN 7570,37.7912,-108.8351,2307.0
5354,Harper Hill,40.3515,-107.5349,2307.0
5355,The Hogback,37.8171,-108.5646,2307.0
5356,"Simon, Mount",40.7399,-105.3929,2307.0
5357,UN 7567,40.3949,-105.3093,2306.0
5358,Fiddler Ridge,40.5174,-105.3218,2306.0
5359,Barnes Ridge,39.7540,-108.1526,2306.0
5360,The Island,37.2265,-104.8476,2306.0
5361,Summit Point,38.0062,-108.9943,2306.0
5362,Battleship Rock,37.2432,-108.4921,2306.0
5363,UN 7562,39.5921,-107.4332,2305.0
5364,"Kimball, Mount",40.8949,-105.4874,2305.0
5365,UN 7558,39.4776,-105.1521,2304.0
5366,UN 7557,39.2696,-108.1201,2303.0
5367,Sheep Mountain,40.6821,-105.4251,2303.0
5368,Best Butte,39.1565,-104.7846,2302.0
5369,UN 7553,39.4354,-107.2021,2302.0
5370,UN 7552,39.6760,-106.8713,2302.0
5371,Horse Mesa,38.7937,-108.4943,2301.0
5372,UN 7547,40.5518,-108.8849,2300.0
5373,UN 7545,38.1046,-104.9865,2300.0
5374,UN 7545,39.5246,-108.9107,2300.0
5375,Iles Mountain,40.3718,-107.6712,2298.0
5376,UN 7540,39.6376,-107.5610,2298.0
5377,Cook Mountain,40.2154,-105.4057,2298.0
5378,UN 7540,39.6001,-107.4671,2298.0
5379,UN 7540,40.8349,-105.4199,2298.0
5380,Little Twins,40.9590,-105.2746,2298.0
5381,Little Bald Mountain,40.9751,-105.2682,2298.0
5382,UN 7539,40.6212,-108.9012,2298.0
5383,"Evelyn, Mount",40.8949,-105.4629,2297.0
5384,UN 7536,37.1326,-106.9982,2297.0
5385,Larkspur Butte,39.2262,-104.8665,2297.0
5386,UN 7533,38.1582,-107.7329,2296.0
5387,Douglas Mountain,40.5349,-108.4854,2295.0
5388,UN 7525,37.2099,-108.6485,2294.0
5389,Cedar Mountain,40.5762,-107.6082,2293.0
5390,UN 7523,37.3857,-104.7338,2293.0
5391,UN 7523,39.5049,-108.8629,2293.0
5392,UN 7522,37.9893,-108.6026,2293.0
5393,UN 7522,37.3674,-104.7449,2293.0
5394,UN 7521,40.5901,-105.2357,2292.0
5395,UN 7521,39.5893,-107.5946,2292.0
5396,West Vermillion Bluff,40.8457,-108.5499,2292.0
5397,Black Hills Highpoint,37.6637,-104.9918,2291.0
5398,UN 7516,38.4460,-105.5638,2291.0
5399,UN 7515,37.1368,-107.0490,2291.0
5400,UN 7515,40.6524,-105.3579,2291.0
5401,Eagle Mountain,39.1715,-104.8899,2291.0
5402,UN 7510,40.3540,-107.0710,2289.0
5403,UN 7509,40.2738,-105.3501,2289.0
5404,UN 7509,40.6843,-108.8935,2289.0
5405,Livermore Mountain,40.7571,-105.2924,2287.0
5406,UN 7504,39.4812,-108.9393,2287.0
5407,Trail Ridge,39.8354,-108.0638,2287.0
5408,UN 7501,40.7185,-105.3588,2286.0
5409,Sewemup Mesa,38.4729,-108.9465,2286.0
5410,UN 7500,39.2940,-108.5515,2286.0
5411,UN 7500,38.3662,-105.6063,2286.0
5412,UN 7500,40.9196,-105.4085,2286.0
5413,UN 7500,40.5049,-106.8432,2286.0
5414,Fry Mesa,38.9013,-107.6349,2286.0
5415,Wildhorse Mesa,37.2129,-108.5646,2286.0
5416,Steamboat Rock,40.3337,-108.1796,2286.0
5417,Elephant Rock,39.1187,-104.8910,2285.0
5418,Wilds Peak,39.5287,-105.1790,2285.0
5419,Joe Davis Hill,37.9421,-108.8079,2283.0
5420,UN 7490,39.4646,-108.9901,2283.0
5421,Corner Mountain,39.2154,-104.8399,2283.0
5422,Knife Edge,38.1515,-107.7685,2281.0
5423,"""Hogsback""",37.2843,-107.8993,2281.0
5424,Dawson Butte,39.3001,-104.9379,2280.0
5425,Deadmans Hill,38.3368,-105.6926,2278.0
5426,Black Ridge,38.6712,-107.7999,2277.0
5427,UN 7470,40.4579,-105.4057,2277.0
5428,Table Rock,39.1207,-104.6729,2276.0
5429,Nemrick Butte,39.2096,-104.8221,2275.0
5430,Gott Mountain,39.3332,-105.0279,2275.0
5431,Red Mountain,40.6918,-105.3921,2275.0
5432,Buck Knob,37.9962,-108.6226,2274.0
5433,UN 7461,39.5124,-108.9165,2274.0
5434,Wolf Mountain,40.3713,-108.1668,2274.0
5435,UN 7460,39.4349,-107.2821,2274.0
5436,Coyote Mesa,37.1879,-108.6190,2274.0
5437,UN 7460,39.5018,-108.7907,2274.0
5438,UN 7460,40.5837,-108.9713,2274.0
5439,UN 7460,37.1860,-107.2310,2274.0
5440,UN 7460,38.3607,-105.6182,2274.0
5441,"""Jolly Walker""",39.9493,-105.3318,2274.0
5442,Melvina Hill,40.0493,-105.3851,2274.0
5443,"""Aiguille du Greyrock""",40.7157,-105.3054,2273.0
5444,Sugar Loaf,38.5863,-105.0268,2273.0
5445,Maggies Nipple,40.3335,-107.9715,2273.0
5446,Round Mountain,40.3010,-105.3354,2271.0
5447,Twin Peaks,39.3474,-108.3454,2268.0
5448,Blacktail Point,40.8529,-105.4235,2268.0
5449,Hogback Mountain,38.0474,-104.9788,2268.0
5450,Haystack Rock,40.9324,-105.4693,2267.0
5451,UN 7432,40.7021,-105.3632,2265.0
5452,UN 7432,40.6771,-105.4763,2265.0
5453,UN 7430,40.6999,-105.4263,2265.0
5454,Big Dyke,37.5110,-104.8404,2265.0
5455,UN 7428,39.1401,-108.2415,2264.0
5456,UN 7425,40.8218,-108.7246,2263.0
5457,Deer Mountain,40.5332,-106.8965,2263.0
5458,"Nipple, The",40.8549,-108.2085,2263.0
5459,Table Mountain,38.5674,-104.9804,2263.0
5460,Bucks Mountain,39.1615,-104.7426,2262.0
5461,Youngs Peak,38.7113,-107.6065,2262.0
5462,UN 7420,40.7543,-108.9618,2262.0
5463,UN 7420,40.5976,-105.2774,2262.0
5464,UN 7420,40.7029,-105.3754,2262.0
5465,Pinnacle Peak,40.3379,-107.0810,2262.0
5466,UN 7420,38.0074,-108.4929,2262.0
5467,Redlands Mesa,38.9060,-107.8015,2262.0
5468,Sugarloaf Peak,39.2015,-107.9038,2262.0
5469,Horse Ridge,40.1793,-108.1949,2262.0
5470,Cathedral Rock,39.0293,-104.9010,2262.0
5471,UN 7416,39.4524,-108.9029,2260.0
5472,Lookout Mountain,39.7290,-105.2374,2260.0
5473,UN 7412,39.2607,-108.5504,2259.0
5474,Cactus Mountain,38.5126,-105.3796,2259.0
5475,Rattlesnake Butte,39.0710,-104.5132,2259.0
5476,Langridge Dyke,39.9512,-105.3407,2258.0
5477,Ross Ridge,39.3162,-108.5935,2257.0
5478,Green Ridge,40.4943,-105.2771,2256.0
5479,UN 7396,40.5276,-108.4951,2254.0
5480,Rattlesnake Butte,40.5735,-107.0179,2254.0
5481,Lincoln Mountain,39.1749,-104.7599,2254.0
5482,Pyramid Peak,39.5301,-105.1913,2253.0
5483,Brumley Point,37.8924,-108.5643,2252.0
5484,UN 7390,40.5499,-108.6774,2252.0
5485,Dry Mountain,40.7140,-108.5576,2252.0
5486,Camado Monte,37.0404,-107.2149,2252.0
5487,Round Top,38.1629,-107.7724,2251.0
5488,UN 7385,37.3407,-107.8626,2251.0
5489,Naturita Ridge,38.1585,-108.6138,2250.0
5490,UN 7383,40.3579,-105.3085,2250.0
5491,Bishop Point,37.9649,-109.0029,2250.0
5492,UN 7380,38.2004,-105.0868,2249.0
5493,UN 7380,40.5832,-106.9368,2249.0
5494,UN 7380,40.9799,-105.2054,2249.0
5495,UN 7380,40.3388,-107.4449,2249.0
5496,UN 7380,40.5282,-108.7929,2249.0
5497,Cedar Mesa,38.9332,-107.8888,2249.0
5498,"""Dinosaur Mountain""",39.9749,-105.2924,2249.0
5499,UN 7371,38.2754,-107.7440,2247.0
5500,UN 7370,40.7679,-107.7737,2246.0
5501,"""Elbert Rock""",39.1310,-104.6388,2246.0
5502,Coke Benchmark,38.1876,-108.6732,2245.0
5503,UN 7363,38.4196,-105.6326,2244.0
5504,UN 7363,38.4560,-105.8510,2244.0
5505,Pine Scope Hill,40.9660,-107.1279,2244.0
5506,UN 7361,39.5176,-105.1460,2244.0
5507,Red Mountain,38.8512,-104.9213,2244.0
5508,UN 7358,39.6132,-107.4418,2243.0
5509,UN 7354,40.5051,-108.8465,2241.0
5510,Corcoran Point,39.2357,-108.5154,2241.0
5511,"Signal, Mount",38.0593,-104.9679,2239.0
5512,UN 7342,40.4574,-107.1351,2238.0
5513,UN 7341,40.6604,-105.2787,2238.0
5514,UN 7341,40.2840,-107.7315,2238.0
5515,UN 7340,40.4424,-107.0107,2237.0
5516,UN 7340,40.6315,-107.2921,2237.0
5517,UN 7340,40.7107,-108.9824,2237.0
5518,UN 7340,40.4760,-106.9657,2237.0
5519,UN 7340,38.3696,-105.6249,2237.0
5520,Emancipation Hill,40.0546,-105.3651,2237.0
5521,Lowdermilk Hill,40.3090,-105.3932,2237.0
5522,Shirttail Peak,39.9343,-105.2885,2237.0
5523,Wetherill Mesa,37.2093,-108.5479,2236.0
5524,Round Top Mountain,37.0868,-107.9296,2236.0
5525,UN 7335,40.3687,-105.2754,2236.0
5526,UN 7334,40.6807,-105.2854,2235.0
5527,Hamm Benchmark,38.0976,-108.7821,2234.0
5528,Gardner Butte,37.7818,-105.1454,2234.0
5529,Small Dyke,37.4849,-104.8296,2234.0
5530,UN 7325,40.1560,-107.9704,2233.0
5531,West Toe,37.1985,-108.8315,2233.0
5532,UN 7322,40.7851,-105.3943,2232.0
5533,UN 7316,40.3499,-107.6971,2230.0
5534,Sinbad Ridge,38.4571,-108.9510,2230.0
5535,UN 7312,40.7954,-108.7238,2229.0
5536,Sheep Mountain,40.9268,-105.2404,2229.0
5537,UN 7309,40.7032,-105.2907,2228.0
5538,UN 7305,40.6868,-105.4410,2227.0
5539,UN 7300,38.9537,-108.9626,2225.0
5540,Garfield Mesa,39.3379,-108.5926,2225.0
5541,UN 7295,38.6540,-105.2163,2224.0
5542,Plymouth Mountain,39.5304,-105.1568,2224.0
5543,Blue Ridge,38.5626,-105.3329,2223.0
5544,Deer Mountain,39.5424,-105.1932,2223.0
5545,UN 7291,37.1840,-108.5888,2222.0
5546,UN 7290,37.5024,-104.7760,2222.0
5547,Hunt Mountain,39.2590,-104.8735,2222.0
5548,Pinto Mesa,38.3363,-108.4926,2221.0
5549,Bad Point,38.6910,-108.4051,2221.0
5550,UN 7282,40.8413,-105.4007,2220.0
5551,UN 7282,40.5454,-108.4693,2220.0
5552,UN 7281,39.4326,-108.9224,2219.0
5553,"""Indian Mountain""",39.7182,-105.2288,2219.0
5554,Elk Springs Ridge,40.3635,-108.3718,2218.0
5555,UN 7275,37.0765,-107.2129,2217.0
5556,UN 7270,40.0837,-108.0712,2216.0
5557,UN 7269,38.5213,-107.7707,2216.0
5558,UN 7266,39.5629,-107.3171,2215.0
5559,UN 7260,40.6365,-105.2587,2213.0
5560,UN 7260,39.8032,-106.9596,2213.0
5561,UN 7260,39.5035,-107.2757,2213.0
5562,"""Alcazar""",39.9482,-105.3415,2213.0
5563,"Galbraith, Mount",39.7646,-105.2554,2213.0
5564,Tatum Ridge,38.6615,-108.3807,2213.0
5565,Florida Mesa,37.2615,-107.8107,2213.0
5566,UN 7259,40.3093,-107.6432,2213.0
5567,Monument Rock,39.0879,-104.9043,2212.0
5568,Horsetooth Mountain,40.5396,-105.1968,2211.0
5569,UN 7255,38.6957,-108.4596,2211.0
5570,UN 7254,39.2076,-108.4857,2211.0
5571,Monument Butte,40.2985,-107.6624,2209.0
5572,Godiva Rim,40.6143,-108.2154,2208.0
5573,UN 7242,40.6190,-107.2382,2207.0
5574,Fremont Peak,38.4487,-105.2826,2205.0
5575,UN 7231,40.7037,-105.3268,2204.0
5576,UN 7231,37.0526,-107.1488,2204.0
5577,UN 7230,37.2476,-104.5254,2204.0
5578,UN 7230,37.3599,-104.6151,2204.0
5579,Horse Range Mesa,38.0479,-108.9688,2204.0
5580,Bald Mountain,40.6840,-108.1204,2203.0
5581,UN 7222,38.9607,-108.8613,2201.0
5582,UN 7222,40.3907,-106.9679,2201.0
5583,UN 7220,40.9068,-105.3857,2201.0
5584,UN 7220,38.4751,-105.4146,2201.0
5585,"Cutler, Mount",38.7879,-104.8776,2201.0
5586,Island Mesa,38.9176,-108.5799,2201.0
5587,Little Mesa,38.6385,-108.3526,2201.0
5588,UN 7215,39.6360,-106.8799,2199.0
5589,UN 7211,39.1365,-108.2690,2198.0
5590,UN 7210,40.0082,-108.1343,2198.0
5591,UN 7208,39.8482,-108.9135,2197.0
5592,Sugarloaf Butte,40.9076,-108.7410,2197.0
5593,Black Mountain,40.1004,-108.1232,2196.0
5594,Park Mountain,39.8332,-108.9804,2195.0
5595,UN 7201,40.1163,-105.3210,2195.0
5596,Dudley Bluffs,39.8854,-108.2535,2195.0
5597,UN 7196,39.2176,-108.4940,2193.0
5598,Burro Benchmark,37.1532,-104.6904,2193.0
5599,"""Bathtub Bump""",40.2290,-105.3707,2192.0
5600,UN 7190,39.1118,-104.4035,2192.0
5601,Outlaw Mesa,38.6160,-108.7901,2192.0
5602,Arrowhead Hill,37.2340,-107.6143,2192.0
5603,Pine Ridge,40.5721,-107.6432,2190.0
5604,UN 7182,38.8426,-108.5638,2189.0
5605,Island Mesa,38.1524,-108.9743,2188.0
5606,UN 7180,40.7065,-105.3043,2188.0
5607,Gnat Hill,40.4524,-107.3918,2188.0
5608,UN 7180,40.9807,-107.4043,2188.0
5609,UN 7180,40.5407,-106.9813,2188.0
5610,UN 7180,39.7401,-105.2454,2188.0
5611,UN 7180,40.4899,-108.6896,2188.0
5612,UN 7180,40.2554,-108.1057,2188.0
5613,UN 7180,40.9118,-105.3654,2188.0
5614,Table Mountain,37.9468,-104.8904,2188.0
5615,Skull Rock,39.2626,-105.2332,2188.0
5616,"""Sheep Mountain""",38.8460,-104.9085,2188.0
5617,Carpenter Peak,39.4301,-105.0849,2188.0
5618,UN 7179,40.4865,-108.6707,2188.0
5619,UN 7178,40.9218,-105.2126,2188.0
5620,Wedding Bell Mountain,38.1507,-108.8526,2187.0
5621,Monogram Mesa,38.2049,-108.7313,2185.0
5622,Lazy Y Point,40.2979,-108.8388,2185.0
5623,Wakefield Mesa,38.8885,-107.6515,2184.0
5624,Radium Mountain,38.1476,-108.8338,2184.0
5625,Howelsen Hill,40.4807,-106.8404,2184.0
5626,Goodman Point,37.3710,-108.7738,2183.0
5627,UN 7161,39.1935,-108.4676,2183.0
5628,Bald Mountain,40.0468,-105.3440,2182.0
5629,Colona Benchmark,38.3326,-107.7540,2180.0
5630,T V Hill,37.3846,-104.6313,2180.0
5631,UN 7150,40.1254,-108.3313,2179.0
5632,UN 7150,39.1296,-104.4210,2179.0
5633,UN 7150,40.4954,-108.8290,2179.0
5634,Lewis Mesa,37.1843,-108.3429,2178.0
5635,UN 7140,38.1918,-105.0454,2176.0
5636,UN 7140,39.2018,-108.4751,2176.0
5637,UN 7140,40.4857,-108.6235,2176.0
5638,Petes Post,40.3510,-108.6376,2176.0
5639,"Streeter, Mount",40.2654,-107.7996,2176.0
5640,UN 7135,40.2732,-105.3307,2175.0
5641,Smithy Mountain,40.2135,-105.3815,2174.0
5642,Black Ridge,39.0657,-108.7479,2174.0
5643,Iron Mountain,38.8490,-104.9129,2174.0
5644,Skein Mesa,38.2546,-108.8774,2173.0
5645,UN 7130,39.6412,-107.6063,2173.0
5646,Fremont Fort,39.1218,-104.4146,2173.0
5647,Round Top,37.1135,-107.9993,2173.0
5648,Barney Hill,39.1285,-108.1788,2171.0
5649,UN 7121,40.4635,-107.0279,2170.0
5650,UN 7113,38.6187,-107.8482,2168.0
5651,Pinyon Ridge North,40.2965,-108.3938,2167.0
5652,Gilsonite Hills Highpoint,39.9190,-109.0024,2167.0
5653,Saddle Mountain,40.4804,-106.9863,2167.0
5654,Alexander Mountain,40.4276,-105.2515,2166.0
5655,Red Mountain,40.9068,-105.2782,2166.0
5656,Mountain Sheep Point,37.7962,-108.8210,2166.0
5657,Pinon Hill,37.5226,-105.0065,2165.0
5658,Duffy Mountain South,40.3687,-107.7685,2164.0
5659,UN 7100,40.5087,-106.9840,2164.0
5660,UN 7100,39.4682,-105.1174,2164.0
5661,UN 7100,39.3565,-108.6168,2164.0
5662,UN 7100,40.4443,-108.6432,2164.0
5663,UN 7100,40.6782,-105.3985,2164.0
5664,Tram Hill,39.9985,-105.3329,2164.0
5665,UN 7098,38.9701,-108.9276,2163.0
5666,Bald Mountain,40.3557,-105.2637,2163.0
5667,UN 7091,37.7065,-104.9974,2161.0
5668,Grassy Hills Highpoint,38.1240,-108.9121,2161.0
5669,UN 7090,40.5882,-107.9063,2161.0
5670,Cedar Hill,40.6749,-107.4265,2161.0
5671,West Ute Mesa,37.1457,-108.6243,2160.0
5672,Winter Mesa,38.5562,-108.2243,2160.0
5673,UN 7085,39.5590,-107.4290,2160.0
5674,M F Mountain,40.3549,-108.5643,2159.0
5675,Bill Couch Mountain,39.5368,-105.1596,2159.0
5676,Bassnet Point,37.9710,-108.5829,2158.0
5677,Blue Hill,39.8771,-106.8410,2158.0
5678,Castle Benchmark,39.5274,-107.5138,2158.0
5679,Long Mountain,37.0751,-107.9235,2156.0
5680,Snake Benchmark,40.9985,-107.4079,2156.0
5681,UN 7071,40.5296,-108.9154,2155.0
5682,UN 7071,40.2260,-105.3901,2155.0
5683,Wild Steer Mesa,38.2126,-108.8640,2155.0
5684,Table Mountain,40.9410,-105.1754,2154.0
5685,Good Point,38.7076,-108.3946,2154.0
5686,Steamboat Hill,38.1099,-108.9026,2153.0
5687,UN 7060,38.3685,-105.5899,2152.0
